Sample_ID	Species	Data_source	Biosample_type	Tissue_type	Biosample_name	Case_ID_Name	Input_ID_Name
SE_02_3113	Human	NCBI GEO/SRA	Cell line	embryo	MSC transduced with GFP	GSM4989352	GSM4989354
SE_02_3114	Human	NCBI GEO/SRA	Cell line	tumor	SKNMC transduced with KRAB-ZFA7	GSM4989368	GSM4989372
SE_02_3115	Human	NCBI GEO/SRA	Cell line	embryo	HEK293T transduced with KRAB-ZFA7	GSM4989385	GSM4989386
SE_02_3116	Human	NCBI GEO/SRA	Cell line	embryo	HEK293T transduced with GFP	GSM4989389	GSM4989390
SE_02_3117	Human	NCBI GEO/SRA	Cell line	liver	HepG2_control	GSM5435089	GSM5435088
SE_02_3118	Human	NCBI GEO/SRA	Cell line	liver	HepG2_LDB1ko	GSM5435093	GSM5435092
SE_02_3119	Human	NCBI GEO/SRA	Cell line	connective tissue	DSRCT Control ASO	GSM4577069	GSM4577070
SE_02_3120	Human	NCBI GEO/SRA	Cell line	Breast	SUM-229PE Triple-Negative Breast Cancer POS Acute Tram	GSM4594318	GSM4594317
SE_02_3121	Human	NCBI GEO/SRA	Cell line	Brain	CTRL_LINE1_CNCC5	GSM5211811	GSM5211825
SE_02_3122	Human	NCBI GEO/SRA	Cell line	lung	H128-0-tumor cell	GSM8288162	GSM8288161
SE_02_3123	Human	NCBI GEO/SRA	Cell line	Ovarian	Ovarian cancer IGROV1, minus dox	GSM8417097	GSM8417098
SE_02_3124	Human	NCBI GEO/SRA	Tissue	Brain	KNS42 DHG-G34	GSM8397442	GSM8397448
SE_02_3125	Human	NCBI GEO/SRA	Tissue	lung	H128-HX531 tumor cells	GSM8288164	GSM8288163
SE_02_3126	Human	NCBI GEO/SRA	primary cell	Brain	Microglia  LG05	GSM6893074	GSM6893077
SE_02_3127	Human	NCBI GEO/SRA	cell line	Breast	MDA-MB-453 DHT	GSM6281913	GSM6281918
SE_02_3128	Human	NCBI GEO/SRA	cell line	Breast	MDA-MB-453 Veh Consensus	GSM5385865	GSM5385867
SE_02_3129	Human	NCBI GEO/SRA	cell line	Breast	MDA-MB-453 DHT Consensus	GSM5385866	GSM5385867
SE_02_3130	Human	NCBI GEO/SRA	cell line	Breast	MFM-223  Veh Consensus	GSM5385872	GSM5385874
SE_02_3131	Human	NCBI GEO/SRA	cell line	Breast	MFM-223 DHT Consensus	GSM5385873	GSM5385874
SE_02_3132	Human	NCBI GEO/SRA	Tissue	blood	Mature B cell	GSM5534735	GSM5534730
SE_02_3133	Human	NCBI GEO/SRA	cell line	Bone marrow	Nalm6-EV  Empty vector ctrl 48h	GSM4455956	GSM4455954
SE_02_3134	Human	NCBI GEO/SRA	cell line	Bone marrow	Nalm6-RUNX1 48h	GSM4455957	GSM4455955
SE_02_3135	Human	NCBI GEO/SRA	cell line	Bone marrow	RS4.11 AZD1775 10h	GSM4455987	GSM4455991
SE_02_3136	Human	NCBI GEO/SRA	cell line	Breast	MCF10CA1a	GSM7158121	GSM7158132
SE_02_3137	Human	NCBI GEO/SRA	cell line	Breast	MCF10DCIS	GSM7158133	GSM7158144
SE_02_3138	Human	NCBI GEO/SRA	cell line	Breast	SUM159PT_KOD1	GSM3152774	GSM3152810
SE_02_3139	Human	NCBI GEO/SRA	cell line	Breast	SUM159PT_KOS1	GSM3152777	GSM3152813
SE_02_3140	Human	NCBI GEO/SRA	cell line	Breast	SUM159PT_WT1	GSM3152780	GSM3152816
SE_02_3141	Human	NCBI GEO/SRA	Tissue	Ovarian	HGSOC OVCAR8	GSM4745337	GSM4745336
SE_02_3142	Human	NCBI GEO/SRA	cell line	hiPSC	HPSI0114ikolf2-clone1, WT [WT_H3K27ac_R1]	GSM6605023	GSM6605020
SE_02_3143	Human	NCBI GEO/SRA	Tissue	Bone marrow	KHYG1	GSM4605700	GSM4605699
SE_02_3144	Human	NCBI GEO/SRA	Tissue	Bone marrow	MEC04	GSM4605703	GSM4605702
SE_02_3145	Human	NCBI GEO/SRA	Tissue	Bone marrow	HANK1	GSM4605706	GSM4605705
SE_02_3146	Human	NCBI GEO/SRA	Tissue	Adipose	Human primary adipose stem cells_PROLIF_G_Day minus 2 (proliferating)	GSM6857891	GSM6857893
SE_02_3147	Human	NCBI GEO/SRA	primary cell	heart	hiPSC-derived cardioyocytes in WT1	GSM5059557	GSM5059561
SE_02_3148	Human	NCBI GEO/SRA	primary cell	heart	hiPSC-derived cardioyocytes in ERRg KO1	GSM5059559	GSM5059563
SE_02_3149	Human	NCBI GEO/SRA	cell line	Brain	Neuroblastoma GI-ME-N	GSM5695680	GSM5695686
SE_02_3150	Human	NCBI GEO/SRA	cell line	Brain	Neuroblastoma Kelly	GSM5695694	GSM5695700
SE_02_3151	Human	NCBI GEO/SRA	cell line	Brain	Neuroblastoma SK-N-FI	GSM5695722	GSM5695728
SE_02_3152	Human	NCBI GEO/SRA	cell line	colon	DLD1 Tet-inducible dominant negative TCF7L2	GSM5237211	GSM5237215
SE_02_3153	Human	NCBI GEO/SRA	cell line	colon	DLD1 Tet-inducible dominant negative TCF7L2 DOX	GSM5237213	GSM5237216
SE_02_3154	Human	NCBI GEO/SRA	Tissue	stomach	HsInt_H3K27ac	GSM4951775	GSM4951774
SE_02_3155	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_3X_2.5uM Tamoxifen 4h	GSM7720700	GSM7720699
SE_02_3156	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_3X_2.5uM Tamoxifen 18h	GSM7720703	GSM7720699
SE_02_3157	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_KRAB_2.5uM Tamoxifen 4h	GSM7720710	GSM7720709
SE_02_3158	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_KRAB_2.5uM Tamoxifen 18h	GSM7720713	GSM7720709
SE_02_3159	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_VP64_2.5uM Tamoxifen 4h	GSM7720720	GSM7720719
SE_02_3160	Human	NCBI GEO/SRA	cell line	prostate	LNCaP_VP64_2.5uM Tamoxifen_18h	GSM7720723	GSM7720719
SE_02_3161	Human	NCBI GEO/SRA	cell line	tumor	JN-DSRCT	GSM8279068	GSM8279066
SE_02_3162	Human	NCBI GEO/SRA	cell line	pancreas	S2-013 cells, control treatment	GSM4872297	GSM4872298
SE_02_3163	Human	NCBI GEO/SRA	cell line	pancreas	S2-013 cells, 6 hour acetate treatment	GSM4872299	GSM4872300
SE_02_3164	Human	NCBI GEO/SRA	Tissue	lung	HBEC-3KT Lung Epithelium	GSM7139784	GSM7139786
SE_02_3165	Human	NCBI GEO/SRA	Tissue	lung	NCIH460-large-cell lung carcinoma	GSM7139787	GSM7139789
SE_02_3166	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A11, Motor cortex, Astrocytes C9ORF72+	GSM6781689	GSM6781690
SE_02_3167	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A11, Motor cortex, Microglia C9ORF72+	GSM6781691	GSM6781692
SE_02_3168	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A11, Motor cortex, Neurons C9ORF72+	GSM6781693	GSM6781694
SE_02_3169	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A11, Motor cortex, Oligodendrocyte lineage cells C9ORF72+	GSM6781695	GSM6781696
SE_02_3170	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A3, Motor cortex, Astrocytes	GSM6781697	GSM6781698
SE_02_3171	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A3, Motor cortex, Microglia C9ORF72+	GSM6781699	GSM6781700
SE_02_3172	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A3, Motor cortex, Neurons C9ORF72+	GSM6781701	GSM6781702
SE_02_3173	Human	NCBI GEO/SRA	Tissue	Brain	C9-ALS donor A3, Motor cortex, Oligodendrocyte lineage cells	GSM6781703	GSM6781704
SE_02_3174	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C14, Motor cortex, Astrocytes	GSM6781732	GSM6781733
SE_02_3175	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C14, Motor cortex, Microglia	GSM6781734	GSM6781735
SE_02_3176	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C14, Motor cortex, Neurons	GSM6781736	GSM6781737
SE_02_3177	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C14, Motor cortex, Oligodendrocyte lineage cells	GSM6781738	GSM6781739
SE_02_3178	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C7, Motor cortex, Astrocytes	GSM6781744	GSM6781745
SE_02_3179	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C7, Motor cortex, Microglia	GSM6781746	GSM6781747
SE_02_3180	Human	NCBI GEO/SRA	Tissue	Brain	Control donor C7, Motor cortex, Neurons	GSM6781748	GSM6781749
SE_02_3181	Human	NCBI GEO/SRA	cell line	Brain	BT67_DMSO	GSM6656031	GSM6656037
SE_02_3182	Human	NCBI GEO/SRA	cell line	Brain	BT67_romidepsin	GSM6656034	GSM6656040
SE_02_3183	Human	NCBI GEO/SRA	cell line	Uterus	HeLa TSA	GSM7440422	GSM7440434
SE_02_3184	Human	NCBI GEO/SRA	cell line	Uterus	HeLa DMSO	GSM7440425	GSM7440437
SE_02_3185	Human	NCBI GEO/SRA	cell line	lung	A549, Control 3 Hours, R1 (ChIP-seq)	GSM7030643	GSM7030649
SE_02_3186	Human	NCBI GEO/SRA	cell line	lung	A549, SP 5 mM 3 Hours R1 (ChIP-seq)	GSM7030646	GSM7030650
SE_02_3187	Human	NCBI GEO/SRA	primary cell	blood	THP-1 cells before differentiation	GSM4277590	GSM4277595
SE_02_3188	Human	NCBI GEO/SRA	primary cell	blood	THP-1 cells after differentiation	GSM4277596	GSM4277601
SE_02_3189	Human	NCBI GEO/SRA	primary cell	blood	THP-1 cells after differentiation and activated by M.tb H37Ra	GSM4277604	GSM4277602
SE_02_3190	Human	NCBI GEO/SRA	cell line	kidney	human ASPS cell line FU-UR-1 SCR_1	GSM4952679	GSM4952683
SE_02_3191	Human	NCBI GEO/SRA	cell line	kidney	human ASPS cell line FU-UR-1 TFE30_1	GSM4952687	GSM4952690
SE_02_3192	Human	NCBI GEO/SRA	cell line	kidney	human ASPS cell line FU-UR-1 TFE31_1	GSM4952693	GSM4952696
SE_02_3193	Human	NCBI GEO/SRA	cell line	kidney	human ASPS cell line FU-UR-1 VCP65_1	GSM4952699	GSM4952702
SE_02_3194	Human	NCBI GEO/SRA	cell line	kidney	human ASPS cell line FU-UR-1 VCP67_1	GSM4952705	GSM4952708
SE_02_3195	Human	NCBI GEO/SRA	cell line	tumor	PDX MEFX 2090 Stress biological replicate 1	GSM6543632	GSM6543631
SE_02_3196	Human	NCBI GEO/SRA	cell line	tumor	PDX MEFX 2090 Unperturbed biological replicate 1	GSM6543640	GSM6543631
SE_02_3197	Human	NCBI GEO/SRA	cell line	tumor	JN-DSRCT assay_2 EWSR1::WT1-targeting siRNA	GSM8279069	GSM8279067
SE_02_3198	Human	NCBI GEO/SRA	cell line	lung	A549_CT	GSM5134432	GSM5134440
SE_02_3199	Human	NCBI GEO/SRA	cell line	lung	A549_SETDB1 knockout (KO)	GSM5134434	GSM5134443
SE_02_3200	Human	NCBI GEO/SRA	cell line	tumor	U2OS cells - LowMYC	GSM5018581	GSM5018589
SE_02_3201	Human	NCBI GEO/SRA	cell line	tumor	U2OS cells - HighMYC	GSM5018583	GSM5018591
SE_02_3202	Human	NCBI GEO/SRA	cell line	embryo	585B1 M1 Human induced pluripotent stem cells (hiPSCs)	GSM5051716	GSM5051714
SE_02_3203	Human	NCBI GEO/SRA	cell line	embryo	1390G3 F4_Human induced pluripotent stem cells (hiPSCs)	GSM5051723	GSM5051721
SE_02_3204	Human	NCBI GEO/SRA	cell line	embryo	201B7 F1_Human induced pluripotent stem cells (hiPSCs)	GSM5051730	GSM5051728
SE_02_3205	Human	NCBI GEO/SRA	cell line	embryo	1205A F2_Human induced pluripotent stem cells (hiPSCs)	GSM5051737	GSM5051735
